country;date;total_vaccinations;people_vaccinated;people_fully_vaccinated;daily_vaccinations;vaccines
Equatorial Guinea;10/12/2021;;;;1500;Sinopharm/Beijing
Equatorial Guinea;11/12/2021;;;;1500;Sinopharm/Beijing
Equatorial Guinea;12/12/2021;;;;1500;Sinopharm/Beijing
Equatorial Guinea;13/12/2021;;;;1500;Sinopharm/Beijing
Equatorial Guinea;14/12/2021;4485770;2490670;1995100;1500;Sinopharm/Beijing
Equatorial Guinea;15/12/2021;;;;4140;Sinopharm/Beijing
Equatorial Guinea;16/12/2021;4525720;2492150;2033570;6780;Sinopharm/Beijing
Equatorial Guinea;17/12/2021;;;;6590;Sinopharm/Beijing
Equatorial Guinea;18/12/2021;;;;6400;Sinopharm/Beijing
Equatorial Guinea;19/12/2021;;;;6200;Sinopharm/Beijing
Equatorial Guinea;20/12/2021;;;;6010;Sinopharm/Beijing
Equatorial Guinea;21/12/2021;;;;5820;Sinopharm/Beijing
Equatorial Guinea;22/12/2021;4526660;2492760;2033900;2990;Sinopharm/Beijing
Equatorial Guinea;23/12/2021;;;;200;Sinopharm/Beijing
Equatorial Guinea;24/12/2021;;;;250;Sinopharm/Beijing
Equatorial Guinea;25/12/2021;;;;300;Sinopharm/Beijing
Equatorial Guinea;26/12/2021;;;;350;Sinopharm/Beijing
Equatorial Guinea;27/12/2021;;;;400;Sinopharm/Beijing
Equatorial Guinea;28/12/2021;;;;440;Sinopharm/Beijing
Equatorial Guinea;29/12/2021;;;;490;Sinopharm/Beijing
Equatorial Guinea;30/12/2021;;;;490;Sinopharm/Beijing
Equatorial Guinea;31/12/2021;;;;490;Sinopharm/Beijing
Equatorial Guinea;1/01/2022;;;;490;Sinopharm/Beijing
Equatorial Guinea;2/01/2022;;;;490;Sinopharm/Beijing
Equatorial Guinea;3/01/2022;;;;490;Sinopharm/Beijing
Equatorial Guinea;4/01/2022;;;;490;Sinopharm/Beijing
Equatorial Guinea;5/01/2022;;;;490;Sinopharm/Beijing
Equatorial Guinea;6/01/2022;;;;490;Sinopharm/Beijing
Equatorial Guinea;7/01/2022;;;;490;Sinopharm/Beijing
Equatorial Guinea;8/01/2022;4535020;2498400;2036620;490;Sinopharm/Beijing
Equatorial Guinea;9/01/2022;;;;730;Sinopharm/Beijing
Equatorial Guinea;10/01/2022;;;;970;Sinopharm/Beijing
Equatorial Guinea;11/01/2022;;;;1200;Sinopharm/Beijing
Equatorial Guinea;12/01/2022;;;;1440;Sinopharm/Beijing
Equatorial Guinea;13/01/2022;;;;1680;Sinopharm/Beijing
Equatorial Guinea;14/01/2022;;;;1920;Sinopharm/Beijing
Equatorial Guinea;15/01/2022;;;;2150;Sinopharm/Beijing
Estonia;15/11/2021;15796000;8166450;7743150;60740;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
Estonia;16/11/2021;15869500;8176410;7752290;58900;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
Estonia;17/11/2021;15941980;8186370;7761380;58330;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
Estonia;18/11/2021;16017180;8196060;7771150;58870;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
Estonia;19/11/2021;16103990;8208040;7783840;57460;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
Estonia;20/11/2021;16125120;8212910;7788740;57460;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
Estonia;21/11/2021;16140010;8216830;7793760;58060;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
Estonia;22/11/2021;16186940;8223910;7802390;55850;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
Estonia;23/11/2021;16252630;8232680;7813220;54730;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
Estonia;24/11/2021;16317010;8240490;7823190;53580;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
Estonia;25/11/2021;16382810;8247780;7833270;52230;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
Estonia;26/11/2021;16457420;8257620;7847600;50490;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
Estonia;27/11/2021;16478960;8262050;7853550;50550;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
Estonia;28/11/2021;16488460;8264500;7856760;49780;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
Estonia;29/11/2021;16534810;8270580;7866860;49700;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
Estonia;30/11/2021;16597010;8277910;7878250;49200;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
Estonia;1/12/2021;16656110;8284790;7889600;48440;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
Estonia;2/12/2021;16723660;8291460;7901380;48690;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
Estonia;3/12/2021;16796960;8298880;7917390;48510;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
Estonia;4/12/2021;16816610;8302790;7925150;48240;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
Estonia;5/12/2021;16824980;8304680;7928110;48070;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
Estonia;6/12/2021;16873150;8309920;7940060;48330;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
Estonia;7/12/2021;16937180;8315060;7954380;48600;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
Estonia;8/12/2021;16999330;8320230;7968570;49030;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
Estonia;9/12/2021;17068840;8325910;7982080;49310;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
Estonia;10/12/2021;17146020;8332460;8000800;49870;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
Estonia;11/12/2021;17169680;8335280;8007350;50440;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
Estonia;12/12/2021;17180640;8336900;8010730;50810;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
Estonia;13/12/2021;17230480;8341510;8022970;51050;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
Estonia;14/12/2021;17297260;8346270;8036720;51440;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
Estonia;15/12/2021;17365490;8351070;8050720;52310;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
Estonia;16/12/2021;17440420;8355980;8063890;53080;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
Estonia;17/12/2021;17526120;8362490;8081460;54300;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
Estonia;18/12/2021;17550060;8365700;8087660;54340;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
Estonia;19/12/2021;17567030;8368500;8090910;55200;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
Estonia;20/12/2021;17629910;8373380;8101940;57060;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
Estonia;21/12/2021;17712550;8380610;8114810;59330;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
Estonia;22/12/2021;17793960;8388810;8128340;61210;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
Estonia;23/12/2021;17828060;8393010;8133950;55380;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
Estonia;24/12/2021;17831190;8393420;8134650;43580;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
Estonia;25/12/2021;17834630;8393750;8135100;40650;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
Estonia;26/12/2021;17840290;8394290;8136060;39040;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
Estonia;27/12/2021;17903370;8400450;8146810;39070;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
Estonia;28/12/2021;17978690;8408450;8158560;38020;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
Estonia;29/12/2021;18040880;8415650;8168520;35270;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
Estonia;30/12/2021;18082990;8421480;8175290;36420;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
Estonia;31/12/2021;18089720;8422420;8176640;36930;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
Estonia;1/01/2022;18092030;8422650;8176960;36770;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
Estonia;2/01/2022;18104580;8424930;8179160;37760;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
Estonia;3/01/2022;18141190;8429750;8184910;33970;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
Estonia;4/01/2022;18196320;8437400;8193850;31090;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
Estonia;5/01/2022;18253330;8444010;8201220;30350;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
Estonia;6/01/2022;18311310;8451880;8209030;32620;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
Estonia;7/01/2022;18372770;8459330;8217890;40440;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
Estonia;8/01/2022;18399190;8462410;8221630;43880;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
Estonia;9/01/2022;18414100;8464220;8223820;44220;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
Estonia;10/01/2022;18455960;8468240;8229130;44970;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
Estonia;11/01/2022;18513100;8473390;8235620;45250;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
Estonia;12/01/2022;18571030;8479140;8242540;45390;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
Estonia;13/01/2022;18630320;8484590;8248240;45570;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
Estonia;14/01/2022;18695100;8491310;8255660;46050;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
Estonia;15/01/2022;18727900;8494540;8259530;46960;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech
Eswatini;15/11/2021;;;;15300;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech
Eswatini;16/11/2021;;;;13560;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech
Eswatini;17/11/2021;;;;11810;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech
Eswatini;18/11/2021;;;;10070;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech
Eswatini;19/11/2021;;;;10070;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech
Eswatini;20/11/2021;;;;10070;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech
Eswatini;21/11/2021;;;;10070;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech
Eswatini;22/11/2021;;;;10070;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech
Eswatini;23/11/2021;;;;10070;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech
Eswatini;24/11/2021;3064450;2716680;2607630;10070;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech
Eswatini;25/11/2021;;;;12000;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech
Eswatini;26/11/2021;;;;13940;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech
Eswatini;27/11/2021;;;;15870;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech
Eswatini;28/11/2021;;;;17800;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech
Eswatini;29/11/2021;;;;19740;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech
Eswatini;30/11/2021;;;;21670;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech
Eswatini;1/12/2021;;;;23600;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech
Eswatini;2/12/2021;;;;23600;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech
Eswatini;3/12/2021;3276890;2905820;2744740;23600;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech
Eswatini;4/12/2021;;;;24970;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech
Eswatini;5/12/2021;;;;26330;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech
Eswatini;6/12/2021;;;;27690;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech
Eswatini;7/12/2021;;;;29050;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech
Eswatini;8/12/2021;3442550;3026750;2828860;30410;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech
Eswatini;9/12/2021;;;;34360;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech
Eswatini;10/12/2021;;;;38310;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech
Eswatini;11/12/2021;;;;40900;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech
Eswatini;12/12/2021;;;;43490;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech
Eswatini;13/12/2021;;;;46080;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech
Eswatini;14/12/2021;3750120;3204600;2920630;48670;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech
Eswatini;15/12/2021;;;;51290;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech
Eswatini;16/12/2021;3853040;3264550;2953610;51320;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech
Eswatini;17/12/2021;;;;46280;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech
Eswatini;18/12/2021;;;;41230;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech
Eswatini;19/12/2021;;;;36190;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech
Eswatini;20/12/2021;;;;31150;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech
Eswatini;21/12/2021;;;;26110;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech
Eswatini;22/12/2021;;;;21040;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech
Eswatini;23/12/2021;3964820;3327430;2995410;15970;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech
Eswatini;24/12/2021;;;;14580;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech
Eswatini;25/12/2021;;;;13200;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech
Eswatini;26/12/2021;;;;11810;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech
Eswatini;27/12/2021;;;;10430;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech
Eswatini;28/12/2021;3996160;3340880;3012430;9040;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech
Eswatini;29/12/2021;;;;7890;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech
Eswatini;30/12/2021;;;;6740;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech
Eswatini;31/12/2021;;;;6980;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech
Eswatini;1/01/2022;;;;7220;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech
Eswatini;2/01/2022;;;;7460;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech
Eswatini;3/01/2022;4043740;3347270;3023040;7690;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech
Eswatini;4/01/2022;;;;11540;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech
Eswatini;5/01/2022;4110130;3386070;3078170;15150;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech
Eswatini;6/01/2022;;;;17110;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech
Eswatini;7/01/2022;;;;19070;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech
Eswatini;8/01/2022;4175100;3413850;3113470;21030;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech
Eswatini;9/01/2022;;;;20410;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech
Eswatini;10/01/2022;4182290;3417560;3117820;19790;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech
Eswatini;11/01/2022;;;;19260;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech
Eswatini;12/01/2022;;;;18730;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech
Eswatini;13/01/2022;4270730;3456020;3157640;19850;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech
Eswatini;14/01/2022;;;;21460;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech
Eswatini;15/01/2022;;;;23070;Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech
Ethiopia;15/11/2021;50664810;36729000;13935810;27680;Oxford/AstraZeneca
Ethiopia;16/11/2021;50849170;36911590;13937580;41370;Oxford/AstraZeneca
Ethiopia;17/11/2021;51325100;37341900;13983200;107320;Oxford/AstraZeneca
Ethiopia;18/11/2021;51515250;37526690;13988560;132450;Oxford/AstraZeneca
Ethiopia;19/11/2021;51863280;37840610;14022670;174680;Oxford/AstraZeneca
Ethiopia;20/11/2021;53149630;39121250;14028380;355280;Oxford/AstraZeneca
Ethiopia;21/11/2021;54583570;40553290;14030280;559970;Oxford/AstraZeneca
Ethiopia;22/11/2021;57864220;43712410;14151810;1028490;Oxford/AstraZeneca
Ethiopia;23/11/2021;62726530;48509780;14216750;1696770;Oxford/AstraZeneca
Ethiopia;24/11/2021;68904130;54669200;14234930;2511290;Oxford/AstraZeneca
Ethiopia;25/11/2021;74795440;60517490;14277950;3325740;Oxford/AstraZeneca
Ethiopia;26/11/2021;80056060;65741640;14314420;4027540;Oxford/AstraZeneca
Ethiopia;27/11/2021;84788520;70448020;14340500;4519840;Oxford/AstraZeneca
Ethiopia;28/11/2021;87807140;73428770;14378370;4746220;Oxford/AstraZeneca
Ethiopia;29/11/2021;90158320;75730410;14427910;4613440;Oxford/AstraZeneca
Ethiopia;30/11/2021;93102950;78649770;14453180;4339490;Oxford/AstraZeneca
Ethiopia;1/12/2021;95559070;81064970;14494100;3807850;Oxford/AstraZeneca
Ethiopia;2/12/2021;97676450;83174920;14501530;3268720;Oxford/AstraZeneca
Ethiopia;3/12/2021;98912140;84407720;14504420;2693730;Oxford/AstraZeneca
Ethiopia;4/12/2021;99934020;85408310;14525710;2163640;Oxford/AstraZeneca
Ethiopia;5/12/2021;100589250;86063410;14525840;1826020;Oxford/AstraZeneca
Ethiopia;6/12/2021;101320210;86786130;;1594560;Oxford/AstraZeneca
Ethiopia;7/12/2021;102282300;87743830;;1311340;Oxford/AstraZeneca
Ethiopia;8/12/2021;102870370;88335910;;1044470;Oxford/AstraZeneca
Ethiopia;9/12/2021;103295520;88760620;;802720;Oxford/AstraZeneca
Ethiopia;10/12/2021;103648430;89113300;;676610;Oxford/AstraZeneca
Ethiopia;11/12/2021;104080390;89549830;14530560;592340;Oxford/AstraZeneca
Ethiopia;12/12/2021;104297270;89766510;14530760;529720;Oxford/AstraZeneca
Ethiopia;13/12/2021;104596990;90064130;14532860;468110;Oxford/AstraZeneca
Ethiopia;14/12/2021;104960990;90422890;14538100;382670;Oxford/AstraZeneca
Ethiopia;15/12/2021;105118130;90580010;14538120;321110;Oxford/AstraZeneca
Ethiopia;16/12/2021;105438570;90897160;14541410;306150;Oxford/AstraZeneca
Ethiopia;17/12/2021;105972040;91428090;14543950;331940;Oxford/AstraZeneca
Ethiopia;18/12/2021;106189360;91640520;14548840;301280;Oxford/AstraZeneca
Ethiopia;19/12/2021;106205020;91656150;14548870;272540;Oxford/AstraZeneca
Ethiopia;20/12/2021;106508760;91957850;14550910;273110;Oxford/AstraZeneca
Ethiopia;21/12/2021;106817400;92259600;14557800;265200;Oxford/AstraZeneca
Ethiopia;22/12/2021;106932720;92369500;14563220;259230;Oxford/AstraZeneca
Ethiopia;23/12/2021;107527050;92959100;14567950;298350;Oxford/AstraZeneca
Ethiopia;24/12/2021;108010550;93433550;14577000;291220;Oxford/AstraZeneca
Ethiopia;25/12/2021;108320400;93434670;14885730;304430;Oxford/AstraZeneca
Ethiopia;26/12/2021;108527840;93435990;15091850;331830;Oxford/AstraZeneca
Ethiopia;27/12/2021;108696960;93437220;15259740;312600;Oxford/AstraZeneca
Ethiopia;28/12/2021;108949360;93438010;15511350;304570;Oxford/AstraZeneca
Ethiopia;29/12/2021;109036690;93440030;15596660;300570;Oxford/AstraZeneca
Ethiopia;30/12/2021;109143330;93441060;15702270;230900;Oxford/AstraZeneca
Ethiopia;31/12/2021;109161520;93441630;15719890;164420;Oxford/AstraZeneca
Ethiopia;1/01/2022;109163480;93441630;15721850;120440;Oxford/AstraZeneca
Ethiopia;2/01/2022;109364900;93572530;15792370;119580;Oxford/AstraZeneca
Ethiopia;3/01/2022;109477220;93572530;15904690;111470;Oxford/AstraZeneca
Ethiopia;4/01/2022;109547000;93611090;15935910;85380;Oxford/AstraZeneca
Ethiopia;5/01/2022;109555860;93613200;15942660;74170;Oxford/AstraZeneca
Ethiopia;6/01/2022;109561280;93616370;15944910;59710;Oxford/AstraZeneca
Ethiopia;7/01/2022;109561310;93616400;15944910;57110;Oxford/AstraZeneca
Ethiopia;8/01/2022;;;;57870;Oxford/AstraZeneca
Ethiopia;9/01/2022;;;;30140;Oxford/AstraZeneca
Ethiopia;10/01/2022;109583150;93632160;15950990;15130;Oxford/AstraZeneca
Ethiopia;11/01/2022;109583950;93632820;15951130;5280;Oxford/AstraZeneca
Ethiopia;12/01/2022;109585960;93633750;15952210;4300;Oxford/AstraZeneca
Ethiopia;13/01/2022;109589340;;;4010;Oxford/AstraZeneca
Ethiopia;14/01/2022;109605020;93647870;15957150;6240;Oxford/AstraZeneca
Ethiopia;15/01/2022;109650200;93686330;15963870;11660;Oxford/AstraZeneca
Faeroe Islands;15/11/2021;;;;3230;Moderna, Pfizer/BioNTech
Faeroe Islands;16/11/2021;;;;3230;Moderna, Pfizer/BioNTech
Faeroe Islands;17/11/2021;;;;3230;Moderna, Pfizer/BioNTech
Faeroe Islands;18/11/2021;;;;3230;Moderna, Pfizer/BioNTech
Faeroe Islands;19/11/2021;;;;3230;Moderna, Pfizer/BioNTech
Faeroe Islands;20/11/2021;;;;3230;Moderna, Pfizer/BioNTech
Faeroe Islands;21/11/2021;;;;3230;Moderna, Pfizer/BioNTech
Faeroe Islands;22/11/2021;;;;3230;Moderna, Pfizer/BioNTech
Faeroe Islands;23/11/2021;;;;3230;Moderna, Pfizer/BioNTech
Faeroe Islands;24/11/2021;;;;3230;Moderna, Pfizer/BioNTech
Faeroe Islands;25/11/2021;;;;3230;Moderna, Pfizer/BioNTech
Faeroe Islands;26/11/2021;;;;3230;Moderna, Pfizer/BioNTech
Faeroe Islands;27/11/2021;;;;3230;Moderna, Pfizer/BioNTech
Faeroe Islands;28/11/2021;;;;3230;Moderna, Pfizer/BioNTech
Faeroe Islands;29/11/2021;;;;3230;Moderna, Pfizer/BioNTech
Faeroe Islands;30/11/2021;;;;3230;Moderna, Pfizer/BioNTech
Faeroe Islands;1/12/2021;;;;3230;Moderna, Pfizer/BioNTech
Faeroe Islands;2/12/2021;;;;3230;Moderna, Pfizer/BioNTech
Faeroe Islands;3/12/2021;;;;3230;Moderna, Pfizer/BioNTech
Faeroe Islands;4/12/2021;;;;3230;Moderna, Pfizer/BioNTech
Faeroe Islands;5/12/2021;;;;3230;Moderna, Pfizer/BioNTech
Faeroe Islands;6/12/2021;;;;3230;Moderna, Pfizer/BioNTech
Faeroe Islands;7/12/2021;;;;3230;Moderna, Pfizer/BioNTech
Faeroe Islands;8/12/2021;;;;3230;Moderna, Pfizer/BioNTech
Faeroe Islands;9/12/2021;;;;3230;Moderna, Pfizer/BioNTech
Faeroe Islands;10/12/2021;;;;3230;Moderna, Pfizer/BioNTech
Faeroe Islands;11/12/2021;;;;3230;Moderna, Pfizer/BioNTech
Faeroe Islands;12/12/2021;;;;3230;Moderna, Pfizer/BioNTech
Faeroe Islands;13/12/2021;;;;3230;Moderna, Pfizer/BioNTech
Faeroe Islands;14/12/2021;;;;3230;Moderna, Pfizer/BioNTech
Faeroe Islands;15/12/2021;;;;3230;Moderna, Pfizer/BioNTech
Faeroe Islands;16/12/2021;;;;3230;Moderna, Pfizer/BioNTech
Faeroe Islands;17/12/2021;;;;3230;Moderna, Pfizer/BioNTech
Faeroe Islands;18/12/2021;;;;3230;Moderna, Pfizer/BioNTech
Faeroe Islands;19/12/2021;;;;3230;Moderna, Pfizer/BioNTech
Faeroe Islands;20/12/2021;;;;3230;Moderna, Pfizer/BioNTech
Faeroe Islands;21/12/2021;;;;3230;Moderna, Pfizer/BioNTech
Faeroe Islands;22/12/2021;935180;413870;404240;3230;Moderna, Pfizer/BioNTech
Faeroe Islands;23/12/2021;;;;2910;Moderna, Pfizer/BioNTech
Faeroe Islands;24/12/2021;;;;2580;Moderna, Pfizer/BioNTech
Faeroe Islands;25/12/2021;;;;2260;Moderna, Pfizer/BioNTech
Faeroe Islands;26/12/2021;;;;1940;Moderna, Pfizer/BioNTech
Faeroe Islands;27/12/2021;940040;414150;404740;1620;Moderna, Pfizer/BioNTech
Faeroe Islands;28/12/2021;952870;414270;404940;2990;Moderna, Pfizer/BioNTech
Faeroe Islands;29/12/2021;;;;3200;Moderna, Pfizer/BioNTech
Faeroe Islands;30/12/2021;962350;414370;405280;3740;Moderna, Pfizer/BioNTech
Faeroe Islands;31/12/2021;;;;3860;Moderna, Pfizer/BioNTech
Faeroe Islands;1/01/2022;;;;3980;Moderna, Pfizer/BioNTech
Faeroe Islands;2/01/2022;;;;4100;Moderna, Pfizer/BioNTech
Faeroe Islands;3/01/2022;969590;414500;405500;4220;Moderna, Pfizer/BioNTech
Faeroe Islands;4/01/2022;;;;2520;Moderna, Pfizer/BioNTech
Faeroe Islands;5/01/2022;971420;414510;405550;1970;Moderna, Pfizer/BioNTech
Faeroe Islands;6/01/2022;984700;414890;406230;3190;Moderna, Pfizer/BioNTech
Faeroe Islands;7/01/2022;;;;3470;Moderna, Pfizer/BioNTech
