continent;location;date;total_cases;new_cases;total_deaths;new_deaths;icu_patients;hosp_patients;weekly_icu_admissions;weekly_hosp_admissions;new_tests;total_tests;tests_units;population;median_age;gdp_per_capita;extreme_poverty;diabetes_prevalence;female_smokers;male_smokers
Africa;Algeria;13/01/2022;224383;577;6383;11;41;;;;;;;44616626;29,1;13913839;0,5;6,73;0,70;30,40
Africa;Algeria;14/01/2022;224979;596;6393;10;35;;;;;;;44616626;29,1;13913839;0,5;6,73;0,70;30,40
Africa;Algeria;15/01/2022;225484;505;6404;11;32;;;;;;;44616626;29,1;13913839;0,5;6,73;0,70;30,40
Europe;Andorra;15/11/2021;15907;88;130;0;;;;;;225568;people tested;77354;;;;7,97;29,00;37,80
Europe;Andorra;16/11/2021;15929;22;130;0;;;;;;;people tested;77354;;;;7,97;29,00;37,80
Europe;Andorra;17/11/2021;15972;43;130;0;;;;;;;people tested;77354;;;;7,97;29,00;37,80
Europe;Andorra;18/11/2021;16035;63;130;0;;;;;;;people tested;77354;;;;7,97;29,00;37,80
Europe;Andorra;19/11/2021;16086;51;130;0;;;;;;;people tested;77354;;;;7,97;29,00;37,80
Europe;Andorra;20/11/2021;16086;0;130;0;;;;;;;people tested;77354;;;;7,97;29,00;37,80
Europe;Andorra;21/11/2021;16086;0;130;0;;;;;;;people tested;77354;;;;7,97;29,00;37,80
Europe;Andorra;22/11/2021;16299;213;130;0;;;;;;228231;people tested;77354;;;;7,97;29,00;37,80
Europe;Andorra;23/11/2021;16342;43;130;0;;;;;;;people tested;77354;;;;7,97;29,00;37,80
Europe;Andorra;24/11/2021;16426;84;131;1;;;;;;;people tested;77354;;;;7,97;29,00;37,80
Europe;Andorra;25/11/2021;16566;140;131;0;;;;;;;people tested;77354;;;;7,97;29,00;37,80
Europe;Andorra;26/11/2021;16712;146;131;0;;;;;;;people tested;77354;;;;7,97;29,00;37,80
Europe;Andorra;27/11/2021;16712;0;131;0;;;;;;;people tested;77354;;;;7,97;29,00;37,80
Europe;Andorra;28/11/2021;16712;0;131;0;;;;;;;people tested;77354;;;;7,97;29,00;37,80
Europe;Andorra;29/11/2021;16712;0;131;0;;;;;;232591;people tested;77354;;;;7,97;29,00;37,80
Europe;Andorra;30/11/2021;17115;403;131;0;;;;;;;people tested;77354;;;;7,97;29,00;37,80
Europe;Andorra;01/12/2021;17426;311;131;0;;;;;;;people tested;77354;;;;7,97;29,00;37,80
Europe;Andorra;02/12/2021;17658;232;132;1;;;;;;;people tested;77354;;;;7,97;29,00;37,80
Europe;Andorra;03/12/2021;18010;352;132;0;;;;;;;people tested;77354;;;;7,97;29,00;37,80
Europe;Andorra;04/12/2021;18010;0;132;0;;;;;;;people tested;77354;;;;7,97;29,00;37,80
Europe;Andorra;05/12/2021;18010;0;132;0;;;;;;;people tested;77354;;;;7,97;29,00;37,80
Europe;Andorra;06/12/2021;18631;621;133;1;;;;;;239363;people tested;77354;;;;7,97;29,00;37,80
Europe;Andorra;07/12/2021;18815;184;133;0;;;;;;;people tested;77354;;;;7,97;29,00;37,80
Europe;Andorra;08/12/2021;18815;0;133;0;;;;;;;people tested;77354;;;;7,97;29,00;37,80
Europe;Andorra;09/12/2021;19272;457;133;0;;;;;;;people tested;77354;;;;7,97;29,00;37,80
Europe;Andorra;10/12/2021;19440;168;133;0;;;;;;;people tested;77354;;;;7,97;29,00;37,80
Europe;Andorra;11/12/2021;19440;0;133;0;;;;;;;people tested;77354;;;;7,97;29,00;37,80
Europe;Andorra;12/12/2021;19440;0;133;0;;;;;;;people tested;77354;;;;7,97;29,00;37,80
Europe;Andorra;13/12/2021;19440;0;133;0;;;;;;247655;people tested;77354;;;;7,97;29,00;37,80
Europe;Andorra;14/12/2021;20136;696;134;1;;;;;;;people tested;77354;;;;7,97;29,00;37,80
Europe;Andorra;15/12/2021;20136;0;134;0;;;;;;;people tested;77354;;;;7,97;29,00;37,80
Europe;Andorra;16/12/2021;20549;413;134;0;;;;;;;people tested;77354;;;;7,97;29,00;37,80
Europe;Andorra;17/12/2021;20549;0;134;0;;;;;;;people tested;77354;;;;7,97;29,00;37,80
Europe;Andorra;18/12/2021;20549;0;134;0;;;;;;;people tested;77354;;;;7,97;29,00;37,80
Europe;Andorra;19/12/2021;20549;0;134;0;;;;;;;people tested;77354;;;;7,97;29,00;37,80
Europe;Andorra;20/12/2021;21062;513;137;3;;;;;;259560;people tested;77354;;;;7,97;29,00;37,80
Europe;Andorra;21/12/2021;21062;0;137;0;;;;;;;people tested;77354;;;;7,97;29,00;37,80
Europe;Andorra;22/12/2021;21372;310;138;1;;;;;;;people tested;77354;;;;7,97;29,00;37,80
Europe;Andorra;23/12/2021;21571;199;139;1;;;;;;;people tested;77354;;;;7,97;29,00;37,80
Europe;Andorra;24/12/2021;21730;159;139;0;;;;;;;people tested;77354;;;;7,97;29,00;37,80
Europe;Andorra;25/12/2021;21730;0;139;0;;;;;;;people tested;77354;;;;7,97;29,00;37,80
Europe;Andorra;26/12/2021;21730;0;139;0;;;;;;;people tested;77354;;;;7,97;29,00;37,80
Europe;Andorra;27/12/2021;22332;602;139;0;;;;;;266810;people tested;77354;;;;7,97;29,00;37,80
Europe;Andorra;28/12/2021;22540;208;140;1;;;;;;;people tested;77354;;;;7,97;29,00;37,80
Europe;Andorra;29/12/2021;22823;283;140;0;;;;;;;people tested;77354;;;;7,97;29,00;37,80
Europe;Andorra;30/12/2021;23122;299;140;0;;;;;;;people tested;77354;;;;7,97;29,00;37,80
Europe;Andorra;31/12/2021;23740;618;140;0;;;;;;;people tested;77354;;;;7,97;29,00;37,80
Europe;Andorra;01/01/2022;23740;0;140;0;;;;;;;people tested;77354;;;;7,97;29,00;37,80
Europe;Andorra;02/01/2022;23740;0;140;0;;;;;;;people tested;77354;;;;7,97;29,00;37,80
Europe;Andorra;03/01/2022;24502;762;140;0;;;;;;275127;people tested;77354;;;;7,97;29,00;37,80
Europe;Andorra;04/01/2022;24802;300;141;1;;;;;;;people tested;77354;;;;7,97;29,00;37,80
Europe;Andorra;05/01/2022;25289;487;141;0;;;;;;;people tested;77354;;;;7,97;29,00;37,80
Europe;Andorra;06/01/2022;25289;0;141;0;;;;;;;people tested;77354;;;;7,97;29,00;37,80
Europe;Andorra;07/01/2022;26408;1119;141;0;;;;;;;people tested;77354;;;;7,97;29,00;37,80
Europe;Andorra;08/01/2022;26408;0;141;0;;;;;;;people tested;77354;;;;7,97;29,00;37,80
Europe;Andorra;09/01/2022;26408;0;141;0;;;;;;;people tested;77354;;;;7,97;29,00;37,80
Europe;Andorra;10/01/2022;27983;1575;141;0;;;;;;281100;people tested;77354;;;;7,97;29,00;37,80
Europe;Andorra;11/01/2022;28542;559;141;0;;;;;;;people tested;77354;;;;7,97;29,00;37,80
Europe;Andorra;12/01/2022;28899;357;141;0;;;;;;;people tested;77354;;;;7,97;29,00;37,80
Europe;Andorra;13/01/2022;28899;0;141;0;;;;;;;people tested;77354;;;;7,97;29,00;37,80
Europe;Andorra;14/01/2022;29888;989;142;1;;;;;;;people tested;77354;;;;7,97;29,00;37,80
Europe;Andorra;15/01/2022;29888;0;142;0;;;;;;;people tested;77354;;;;7,97;29,00;37,80
Africa;Angola;15/11/2021;64913;0;1727;0;;;;;;;;33933611;16,8;5819495;;3,94;;
Africa;Angola;16/11/2021;64940;27;1729;2;;;;;;;;33933611;16,8;5819495;;3,94;;
Africa;Angola;17/11/2021;64968;28;1729;0;;;;;;;;33933611;16,8;5819495;;3,94;;
Africa;Angola;18/11/2021;64985;17;1729;0;;;;;;;;33933611;16,8;5819495;;3,94;;
Africa;Angola;19/11/2021;64997;12;1729;0;;;;;;;;33933611;16,8;5819495;;3,94;;
Africa;Angola;20/11/2021;65011;14;1730;1;;;;;;;;33933611;16,8;5819495;;3,94;;
Africa;Angola;21/11/2021;65024;13;1730;0;;;;;;;;33933611;16,8;5819495;;3,94;;
Africa;Angola;22/11/2021;65033;9;1730;0;;;;;;;;33933611;16,8;5819495;;3,94;;
Africa;Angola;23/11/2021;65061;28;1730;0;;;;;;;;33933611;16,8;5819495;;3,94;;
Africa;Angola;24/11/2021;65080;19;1731;1;;;;;;;;33933611;16,8;5819495;;3,94;;
Africa;Angola;25/11/2021;65105;25;1732;1;;;;;;;;33933611;16,8;5819495;;3,94;;
Africa;Angola;26/11/2021;65130;25;1733;1;;;;;;;;33933611;16,8;5819495;;3,94;;
Africa;Angola;27/11/2021;65139;9;1733;0;;;;;;;;33933611;16,8;5819495;;3,94;;
Africa;Angola;28/11/2021;65144;5;1733;0;;;;;;;;33933611;16,8;5819495;;3,94;;
Africa;Angola;29/11/2021;65155;11;1733;0;;;;;;;;33933611;16,8;5819495;;3,94;;
Africa;Angola;30/11/2021;65168;13;1733;0;;;;;;;;33933611;16,8;5819495;;3,94;;
Africa;Angola;01/12/2021;65183;15;1735;2;;;;;;;;33933611;16,8;5819495;;3,94;;
Africa;Angola;02/12/2021;65208;25;1735;0;;;;;;;;33933611;16,8;5819495;;3,94;;
Africa;Angola;03/12/2021;65223;15;1735;0;;;;;;;;33933611;16,8;5819495;;3,94;;
Africa;Angola;04/12/2021;65244;21;1735;0;;;;;;;;33933611;16,8;5819495;;3,94;;
Africa;Angola;05/12/2021;65259;15;1735;0;;;;;;;;33933611;16,8;5819495;;3,94;;
Africa;Angola;06/12/2021;65259;0;1735;0;;;;;;;;33933611;16,8;5819495;;3,94;;
Africa;Angola;07/12/2021;65301;42;1735;0;;;;;;;;33933611;16,8;5819495;;3,94;;
Africa;Angola;08/12/2021;65332;31;1735;0;;;;;;;;33933611;16,8;5819495;;3,94;;
Africa;Angola;09/12/2021;65346;14;1736;1;;;;;;;;33933611;16,8;5819495;;3,94;;
Africa;Angola;10/12/2021;65371;25;1737;1;;;;;;;;33933611;16,8;5819495;;3,94;;
Africa;Angola;11/12/2021;65397;26;1737;0;;;;;;;;33933611;16,8;5819495;;3,94;;
Africa;Angola;12/12/2021;65404;7;1737;0;;;;;;;;33933611;16,8;5819495;;3,94;;
Africa;Angola;13/12/2021;65404;0;1737;0;;;;;;;;33933611;16,8;5819495;;3,94;;
Africa;Angola;14/12/2021;65431;27;1737;0;;;;;;;;33933611;16,8;5819495;;3,94;;
Africa;Angola;15/12/2021;65565;134;1737;0;;;;;;;;33933611;16,8;5819495;;3,94;;
Africa;Angola;16/12/2021;65648;83;1737;0;;;;;;;;33933611;16,8;5819495;;3,94;;
Africa;Angola;17/12/2021;65760;112;1738;1;;;;;;;;33933611;16,8;5819495;;3,94;;
Africa;Angola;18/12/2021;65868;108;1738;0;;;;;;;;33933611;16,8;5819495;;3,94;;
Africa;Angola;19/12/2021;65938;70;1738;0;;;;;;;;33933611;16,8;5819495;;3,94;;
Africa;Angola;20/12/2021;66086;148;1738;0;;;;;;;;33933611;16,8;5819495;;3,94;;
Africa;Angola;21/12/2021;66566;480;1738;0;;;;;;;;33933611;16,8;5819495;;3,94;;
Africa;Angola;22/12/2021;67199;633;1741;3;;;;;;;;33933611;16,8;5819495;;3,94;;
Africa;Angola;23/12/2021;68362;1163;1743;2;;;;;;;;33933611;16,8;5819495;;3,94;;
Africa;Angola;24/12/2021;70221;1859;1746;3;;;;;;;;33933611;16,8;5819495;;3,94;;
Africa;Angola;25/12/2021;71142;921;1746;0;;;;;;;;33933611;16,8;5819495;;3,94;;
Africa;Angola;26/12/2021;71752;610;1749;3;;;;;;;;33933611;16,8;5819495;;3,94;;
Africa;Angola;27/12/2021;71752;0;1749;0;;;;;;;;33933611;16,8;5819495;;3,94;;
Africa;Angola;28/12/2021;76787;5035;1756;7;;;;;;;;33933611;16,8;5819495;;3,94;;
Africa;Angola;29/12/2021;78475;1688;1760;4;;;;;;;;33933611;16,8;5819495;;3,94;;
Africa;Angola;30/12/2021;79871;1396;1764;4;;;;;;;;33933611;16,8;5819495;;3,94;;
Africa;Angola;31/12/2021;81593;1722;1770;6;;;;;;;;33933611;16,8;5819495;;3,94;;
Africa;Angola;01/01/2022;82398;805;1772;2;;;;;;;;33933611;16,8;5819495;;3,94;;
Africa;Angola;02/01/2022;82920;522;1772;0;;;;;;;;33933611;16,8;5819495;;3,94;;
Africa;Angola;03/01/2022;83764;844;1775;3;;;;;;;;33933611;16,8;5819495;;3,94;;
Africa;Angola;04/01/2022;84666;902;1778;3;;;;;;;;33933611;16,8;5819495;;3,94;;
Africa;Angola;05/01/2022;86636;1970;1789;11;;;;;;;;33933611;16,8;5819495;;3,94;;
Africa;Angola;06/01/2022;87625;989;1799;10;;;;;;;;33933611;16,8;5819495;;3,94;;
Africa;Angola;07/01/2022;88775;1150;1809;10;;;;;;;;33933611;16,8;5819495;;3,94;;
Africa;Angola;08/01/2022;89251;476;1819;10;;;;;;;;33933611;16,8;5819495;;3,94;;
Africa;Angola;09/01/2022;89718;467;1826;7;;;;;;;;33933611;16,8;5819495;;3,94;;
Africa;Angola;10/01/2022;90316;598;1832;6;;;;;;;;33933611;16,8;5819495;;3,94;;
Africa;Angola;11/01/2022;91148;832;1840;8;;;;;;;;33933611;16,8;5819495;;3,94;;
Africa;Angola;12/01/2022;91907;759;1842;2;;;;;;;;33933611;16,8;5819495;;3,94;;
Africa;Angola;13/01/2022;92581;674;1847;5;;;;;;;;33933611;16,8;5819495;;3,94;;
Africa;Angola;14/01/2022;93302;721;1852;5;;;;;;1317776;tests performed;33933611;16,8;5819495;;3,94;;
Africa;Angola;15/01/2022;93524;222;1857;5;;;;;;;tests performed;33933611;16,8;5819495;;3,94;;
North America;Anguilla;15/11/2021;1137;0;4;0;;;;;;;;15125;;;;;;
North America;Anguilla;16/11/2021;1175;38;4;0;;;;;;;;15125;;;;;;
North America;Anguilla;17/11/2021;1175;0;4;0;;;;;;;;15125;;;;;;
North America;Anguilla;18/11/2021;1175;0;3;-1;;;;;;;;15125;;;;;;
North America;Anguilla;19/11/2021;1268;93;3;0;;;;;;;;15125;;;;;;
North America;Anguilla;20/11/2021;1268;0;3;0;;;;;;;;15125;;;;;;
North America;Anguilla;21/11/2021;1268;0;3;0;;;;;;;;15125;;;;;;
North America;Anguilla;22/11/2021;1268;0;3;0;;;;;;;;15125;;;;;;
North America;Anguilla;23/11/2021;1334;66;3;0;;;;;;;;15125;;;;;;
North America;Anguilla;24/11/2021;1334;0;3;0;;;;;;;;15125;;;;;;
North America;Anguilla;25/11/2021;1334;0;3;0;;;;;;;;15125;;;;;;
North America;Anguilla;26/11/2021;1334;0;3;0;;;;;;;;15125;;;;;;
North America;Anguilla;27/11/2021;1334;0;3;0;;;;;;;;15125;;;;;;
North America;Anguilla;28/11/2021;1334;0;3;0;;;;;;;;15125;;;;;;
North America;Anguilla;29/11/2021;1386;52;3;0;;;;;;;;15125;;;;;;
North America;Anguilla;30/11/2021;1386;0;3;0;;;;;;;;15125;;;;;;
North America;Anguilla;01/12/2021;1386;0;3;0;;;;;;;;15125;;;;;;
North America;Anguilla;02/12/2021;1414;28;3;0;;;;;;;;15125;;;;;;
North America;Anguilla;03/12/2021;1414;0;3;0;;;;;;;;15125;;;;;;
North America;Anguilla;04/12/2021;1414;0;3;0;;;;;;;;15125;;;;;;
North America;Anguilla;05/12/2021;1414;0;3;0;;;;;;;;15125;;;;;;
North America;Anguilla;06/12/2021;1469;55;4;1;;;;;;;;15125;;;;;;
North America;Anguilla;07/12/2021;1469;0;4;0;;;;;;;;15125;;;;;;
North America;Anguilla;08/12/2021;1469;0;4;0;;;;;;;;15125;;;;;;
North America;Anguilla;09/12/2021;1469;0;4;0;;;;;;;;15125;;;;;;
North America;Anguilla;10/12/2021;1523;54;4;0;;;;;;;;15125;;;;;;
North America;Anguilla;11/12/2021;1523;0;4;0;;;;;;;;15125;;;;;;
North America;Anguilla;12/12/2021;1523;0;4;0;;;;;;;;15125;;;;;;
North America;Anguilla;13/12/2021;1523;0;4;0;;;;;;;;15125;;;;;;
North America;Anguilla;14/12/2021;1592;69;4;0;;;;;;;;15125;;;;;;
North America;Anguilla;15/12/2021;1592;0;4;0;;;;;;;;15125;;;;;;
North America;Anguilla;16/12/2021;1592;0;4;0;;;;;;;;15125;;;;;;
North America;Anguilla;17/12/2021;1592;0;4;0;;;;;;;;15125;;;;;;
North America;Anguilla;18/12/2021;1592;0;4;0;;;;;;;;15125;;;;;;
North America;Anguilla;19/12/2021;1592;0;4;0;;;;;;;;15125;;;;;;
North America;Anguilla;20/12/2021;1629;37;5;1;;;;;;;;15125;;;;;;
North America;Anguilla;21/12/2021;1629;0;5;0;;;;;;;;15125;;;;;;
North America;Anguilla;22/12/2021;1629;0;5;0;;;;;;;;15125;;;;;;
North America;Anguilla;23/12/2021;1629;0;5;0;;;;;;;;15125;;;;;;
North America;Anguilla;24/12/2021;1646;17;5;0;;;;;;;;15125;;;;;;
North America;Anguilla;25/12/2021;1646;0;5;0;;;;;;;;15125;;;;;;
North America;Anguilla;26/12/2021;1646;0;5;0;;;;;;;;15125;;;;;;
North America;Anguilla;27/12/2021;1646;0;5;0;;;;;;;;15125;;;;;;
North America;Anguilla;28/12/2021;1674;28;5;0;;;;;;;;15125;;;;;;
North America;Anguilla;29/12/2021;1674;0;5;0;;;;;;;;15125;;;;;;
North America;Anguilla;30/12/2021;1674;0;5;0;;;;;;;;15125;;;;;;
North America;Anguilla;31/12/2021;1674;0;5;0;;;;;;;;15125;;;;;;
North America;Anguilla;01/01/2022;1674;0;5;0;;;;;;;;15125;;;;;;
North America;Anguilla;02/01/2022;1674;0;5;0;;;;;;;;15125;;;;;;
North America;Anguilla;03/01/2022;1674;0;5;0;;;;;;;;15125;;;;;;
North America;Anguilla;04/01/2022;1777;103;6;1;;;;;;;;15125;;;;;;
North America;Anguilla;05/01/2022;1777;0;6;0;;;;;;;;15125;;;;;;
North America;Anguilla;06/01/2022;1777;0;6;0;;;;;;;;15125;;;;;;
North America;Anguilla;07/01/2022;1777;0;6;0;;;;;;;;15125;;;;;;
North America;Anguilla;08/01/2022;1777;0;6;0;;;;;;;;15125;;;;;;
North America;Anguilla;09/01/2022;1777;0;6;0;;;;;;;;15125;;;;;;
North America;Anguilla;10/01/2022;1942;165;6;0;;;;;;;;15125;;;;;;
North America;Anguilla;11/01/2022;1942;0;6;0;;;;;;;;15125;;;;;;
North America;Anguilla;12/01/2022;1942;0;6;0;;;;;;;;15125;;;;;;
North America;Anguilla;13/01/2022;1942;0;6;0;;;;;;;;15125;;;;;;
North America;Anguilla;14/01/2022;2040;98;6;0;;;;;;;;15125;;;;;;
North America;Anguilla;15/01/2022;2040;0;6;0;;;;;;;;15125;;;;;;
North America;Antigua and Barbuda;15/11/2021;4118;0;107;0;;;;;;;;98728;32,1;21490943;;13,17;;
North America;Antigua and Barbuda;16/11/2021;4122;4;107;0;;;;;;;;98728;32,1;21490943;;13,17;;
North America;Antigua and Barbuda;17/11/2021;4129;7;108;1;;;;;;;;98728;32,1;21490943;;13,17;;
North America;Antigua and Barbuda;18/11/2021;4129;0;108;0;;;;;;;;98728;32,1;21490943;;13,17;;
North America;Antigua and Barbuda;19/11/2021;4131;2;108;0;;;;;;;;98728;32,1;21490943;;13,17;;
North America;Antigua and Barbuda;20/11/2021;4135;4;108;0;;;;;;;;98728;32,1;21490943;;13,17;;
North America;Antigua and Barbuda;21/11/2021;4135;0;108;0;;;;;;;;98728;32,1;21490943;;13,17;;
North America;Antigua and Barbuda;22/11/2021;4136;1;117;9;;;;;;;;98728;32,1;21490943;;13,17;;
North America;Antigua and Barbuda;23/11/2021;4138;2;117;0;;;;;;;;98728;32,1;21490943;;13,17;;
North America;Antigua and Barbuda;24/11/2021;4138;0;117;0;;;;;;;;98728;32,1;21490943;;13,17;;
North America;Antigua and Barbuda;25/11/2021;4141;3;117;0;;;;;;;;98728;32,1;21490943;;13,17;;
North America;Antigua and Barbuda;26/11/2021;4141;0;117;0;;;;;;;;98728;32,1;21490943;;13,17;;
North America;Antigua and Barbuda;27/11/2021;4141;0;117;0;;;;;;;;98728;32,1;21490943;;13,17;;
North America;Antigua and Barbuda;28/11/2021;4141;0;117;0;;;;;;;;98728;32,1;21490943;;13,17;;
North America;Antigua and Barbuda;29/11/2021;4141;0;117;0;;;;;;;;98728;32,1;21490943;;13,17;;
North America;Antigua and Barbuda;30/11/2021;4141;0;117;0;;;;;;;;98728;32,1;21490943;;13,17;;
North America;Antigua and Barbuda;01/12/2021;4141;0;117;0;;;;;;;;98728;32,1;21490943;;13,17;;
North America;Antigua and Barbuda;02/12/2021;4141;0;117;0;;;;;;;;98728;32,1;21490943;;13,17;;
North America;Antigua and Barbuda;03/12/2021;4146;5;117;0;;;;;;;;98728;32,1;21490943;;13,17;;
North America;Antigua and Barbuda;04/12/2021;4147;1;117;0;;;;;;;;98728;32,1;21490943;;13,17;;
North America;Antigua and Barbuda;05/12/2021;4147;0;117;0;;;;;;;;98728;32,1;21490943;;13,17;;
North America;Antigua and Barbuda;06/12/2021;4148;1;117;0;;;;;;;;98728;32,1;21490943;;13,17;;
North America;Antigua and Barbuda;07/12/2021;4148;0;117;0;;;;;;;;98728;32,1;21490943;;13,17;;
North America;Antigua and Barbuda;08/12/2021;4151;3;117;0;;;;;;;;98728;32,1;21490943;;13,17;;
North America;Antigua and Barbuda;09/12/2021;4151;0;117;0;;;;;;;;98728;32,1;21490943;;13,17;;
North America;Antigua and Barbuda;10/12/2021;4159;8;117;0;;;;;;;;98728;32,1;21490943;;13,17;;
North America;Antigua and Barbuda;11/12/2021;4159;0;117;0;;;;;;;;98728;32,1;21490943;;13,17;;
North America;Antigua and Barbuda;12/12/2021;4162;3;117;0;;;;;;;;98728;32,1;21490943;;13,17;;
North America;Antigua and Barbuda;13/12/2021;4162;0;117;0;;;;;;;;98728;32,1;21490943;;13,17;;
North America;Antigua and Barbuda;14/12/2021;4177;15;117;0;;;;;;;;98728;32,1;21490943;;13,17;;
North America;Antigua and Barbuda;15/12/2021;4177;0;117;0;;;;;;;;98728;32,1;21490943;;13,17;;
North America;Antigua and Barbuda;16/12/2021;4178;1;117;0;;;;;;;;98728;32,1;21490943;;13,17;;
North America;Antigua and Barbuda;17/12/2021;4186;8;117;0;;;;;;;;98728;32,1;21490943;;13,17;;
North America;Antigua and Barbuda;18/12/2021;4198;12;117;0;;;;;;;;98728;32,1;21490943;;13,17;;
North America;Antigua and Barbuda;19/12/2021;4198;0;117;0;;;;;;;;98728;32,1;21490943;;13,17;;
North America;Antigua and Barbuda;20/12/2021;4198;0;117;0;;;;;;;;98728;32,1;21490943;;13,17;;
North America;Antigua and Barbuda;21/12/2021;4201;3;117;0;;;;;;;;98728;32,1;21490943;;13,17;;
North America;Antigua and Barbuda;22/12/2021;4205;4;117;0;;;;;;;;98728;32,1;21490943;;13,17;;
North America;Antigua and Barbuda;23/12/2021;4216;11;118;1;;;;;;;;98728;32,1;21490943;;13,17;;
North America;Antigua and Barbuda;24/12/2021;4216;0;118;0;;;;;;;;98728;32,1;21490943;;13,17;;
North America;Antigua and Barbuda;25/12/2021;4236;20;118;0;;;;;;;;98728;32,1;21490943;;13,17;;
North America;Antigua and Barbuda;26/12/2021;4236;0;118;0;;;;;;;;98728;32,1;21490943;;13,17;;
North America;Antigua and Barbuda;27/12/2021;4259;23;118;0;;;;;;;;98728;32,1;21490943;;13,17;;
North America;Antigua and Barbuda;28/12/2021;4259;0;118;0;;;;;;;;98728;32,1;21490943;;13,17;;
North America;Antigua and Barbuda;29/12/2021;4259;0;118;0;;;;;;;;98728;32,1;21490943;;13,17;;
North America;Antigua and Barbuda;30/12/2021;4283;24;119;1;;;;;;;;98728;32,1;21490943;;13,17;;
North America;Antigua and Barbuda;31/12/2021;4283;0;119;0;;;;;;;;98728;32,1;21490943;;13,17;;
North America;Antigua and Barbuda;01/01/2022;4283;0;119;0;;;;;;;;98728;32,1;21490943;;13,17;;
North America;Antigua and Barbuda;02/01/2022;4283;0;119;0;;;;;;;;98728;32,1;21490943;;13,17;;
North America;Antigua and Barbuda;03/01/2022;4283;0;119;0;;;;;;;;98728;32,1;21490943;;13,17;;
North America;Antigua and Barbuda;04/01/2022;4486;203;119;0;;;;;;;;98728;32,1;21490943;;13,17;;
North America;Antigua and Barbuda;05/01/2022;4486;0;119;0;;;;;;;;98728;32,1;21490943;;13,17;;
North America;Antigua and Barbuda;06/01/2022;4715;229;119;0;;;;;;;;98728;32,1;21490943;;13,17;;
North America;Antigua and Barbuda;07/01/2022;4715;0;119;0;;;;;;;;98728;32,1;21490943;;13,17;;
North America;Antigua and Barbuda;08/01/2022;4844;129;119;0;;;;;;;;98728;32,1;21490943;;13,17;;
North America;Antigua and Barbuda;09/01/2022;5058;214;120;1;;;;;;;;98728;32,1;21490943;;13,17;;
North America;Antigua and Barbuda;10/01/2022;5058;0;120;0;;;;;;;;98728;32,1;21490943;;13,17;;
North America;Antigua and Barbuda;11/01/2022;5058;0;120;0;;;;;;;;98728;32,1;21490943;;13,17;;
North America;Antigua and Barbuda;12/01/2022;5214;156;120;0;;;;;;;;98728;32,1;21490943;;13,17;;
North America;Antigua and Barbuda;13/01/2022;5214;0;120;0;;;;;;;;98728;32,1;21490943;;13,17;;
North America;Antigua and Barbuda;14/01/2022;5246;32;120;0;;;;;;;;98728;32,1;21490943;;13,17;;
North America;Antigua and Barbuda;15/01/2022;5321;75;120;0;;;;;;;;98728;32,1;21490943;;13,17;;
South America;Argentina;15/11/2021;5307159;1417;116250;18;565;;;;45917;25910695;tests performed;45605823;31,9;18933907;0,6;0,55;16,20;27,70
South America;Argentina;16/11/2021;5308781;1622;116294;44;578;;;;43013;25953708;tests performed;45605823;31,9;18933907;0,6;0,55;16,20;27,70
South America;Argentina;17/11/2021;5310334;1553;116313;19;572;;;;45453;25999161;tests performed;45605823;31,9;18933907;0,6;0,55;16,20;27,70
South America;Argentina;18/11/2021;5312089;1755;116341;28;584;;;;44457;26043618;tests performed;45605823;31,9;18933907;0,6;0,55;16,20;27,70
South America;Argentina;19/11/2021;5313607;1518;116360;19;560;;;;41387;26085005;tests performed;45605823;31,9;18933907;0,6;0,55;16,20;27,70
South America;Argentina;20/11/2021;5314702;1095;116374;14;572;;;;26160;26111165;tests performed;45605823;31,9;18933907;0,6;0,55;16,20;27,70
South America;Argentina;21/11/2021;5315348;646;116377;3;561;;;;16456;26127621;tests performed;45605823;31,9;18933907;0,6;0,55;16,20;27,70
South America;Argentina;22/11/2021;5315989;641;116382;5;566;;;;22290;26149911;tests performed;45605823;31,9;18933907;0,6;0,55;16,20;27,70
South America;Argentina;23/11/2021;5317633;1644;116415;33;570;;;;42711;26192622;tests performed;45605823;31,9;18933907;0,6;0,55;16,20;27,70
South America;Argentina;24/11/2021;5319867;2234;116458;43;594;;;;40290;26232912;tests performed;45605823;31,9;18933907;0,6;0,55;16,20;27,70
South America;Argentina;25/11/2021;5322127;2260;116480;22;604;;;;41269;26274181;tests performed;45605823;31,9;18933907;0,6;0,55;16,20;27,70
South America;Argentina;26/11/2021;5324039;1912;116505;25;590;;;;40953;26315134;tests performed;45605823;31,9;18933907;0,6;0,55;16,20;27,70
South America;Argentina;27/11/2021;5325560;1521;116517;12;593;;;;29616;26344750;tests performed;45605823;31,9;18933907;0,6;0,55;16,20;27,70
South America;Argentina;28/11/2021;5326448;888;116529;12;600;;;;18808;26363558;tests performed;45605823;31,9;18933907;0,6;0,55;16,20;27,70
